seed,mdp_time_s,ppo_time_s,mdp_finish,ppo_finish,mdp_legal,ppo_legal,ppo_minus_mdp_time_s
10151,5247.272894195719,5248.249636275355,2.0,2.0,1.0,1.0,0.9767420796360966
10152,5342.299538240275,5341.934824954906,5.0,5.0,1.0,1.0,-0.364713285369362
10153,5283.037362450703,5288.58318302074,4.0,3.0,1.0,1.0,5.5458205700369945
10154,5248.241493996961,5250.899325797779,2.0,2.0,1.0,1.0,2.657831800817803
10155,5276.805264825512,5280.165576498735,3.0,2.0,1.0,1.0,3.360311673223805
10156,5266.734940957578,5289.648314403678,3.0,3.0,1.0,1.0,22.913373446100195
10157,5274.387181273041,5247.183021646105,3.0,2.0,1.0,1.0,-27.204159626936416
10158,5290.795167678095,5314.412396323865,3.0,4.0,1.0,1.0,23.61722864577041
10159,5302.081350997225,5277.8755940253,3.0,2.0,1.0,1.0,-24.20575697192453
10160,5274.8511302351,5275.328470177531,3.0,3.0,1.0,1.0,0.47733994243117195
10161,5350.7271383674,5378.833169849172,5.0,6.0,1.0,1.0,28.106031481772334
10162,5247.676415056519,5245.256243727419,2.0,2.0,1.0,1.0,-2.420171329099503
10163,5250.667123464563,5262.077922142212,2.0,2.0,1.0,1.0,11.410798677648927
10164,5256.6982358783,5257.553435404891,3.0,3.0,1.0,1.0,0.8551995265916048
10165,5255.327011814623,5272.889229900876,2.0,2.0,1.0,1.0,17.56221808625287
10166,5274.487334546447,5275.067489741465,3.0,3.0,1.0,1.0,0.580155195018051
10167,5285.331895381739,5285.331895381739,3.0,3.0,1.0,1.0,0.0
10168,5231.426345096026,5248.515816855925,1.0,1.0,1.0,1.0,17.089471759898515
10169,5288.743170847807,5288.743170847807,3.0,3.0,1.0,1.0,0.0
10170,5255.482288791966,5336.0995032836345,2.0,2.0,1.0,1.0,80.61721449166816
10171,5251.576871524598,5278.655408677133,1.0,2.0,1.0,1.0,27.07853715253532
10172,5268.375392182059,5285.276992029499,2.0,3.0,1.0,1.0,16.901599847439684
10173,5248.689860499295,5252.046698813321,2.0,2.0,1.0,1.0,3.3568383140263904
10174,5278.321265219586,5265.498838253806,3.0,3.0,1.0,1.0,-12.822426965780323
10175,5256.249006012714,5256.808953252522,1.0,2.0,1.0,1.0,0.5599472398080252
10176,5267.489732051383,5263.410756072147,2.0,2.0,1.0,1.0,-4.07897597923602
10177,5340.3608272562215,5339.168326750498,5.0,4.0,1.0,1.0,-1.1925005057237286
10178,5293.050917641469,5336.799007525828,4.0,4.0,1.0,1.0,43.748089884358706
10179,5270.773438413769,5283.7390624111085,2.0,3.0,1.0,1.0,12.965623997339208
10180,5251.659230966063,5261.9532683818825,2.0,2.0,1.0,1.0,10.29403741581973
10181,5314.07905122214,5311.925720600385,4.0,4.0,1.0,1.0,-2.153330621755231
10182,5265.165632772774,5270.281605176758,3.0,3.0,1.0,1.0,5.1159724039835055
10183,5267.766511389503,5248.904673638746,1.0,1.0,1.0,1.0,-18.861837750756422
10184,5260.11295099039,5263.9382120698165,1.0,2.0,1.0,1.0,3.8252610794261273
10185,5245.409198077603,5270.559065066905,1.0,1.0,1.0,1.0,25.1498669893017
10186,5289.775072652268,5266.637909946695,3.0,2.0,1.0,1.0,-23.137162705573246
10187,5278.1295536016905,5275.272735461033,3.0,3.0,1.0,1.0,-2.8568181406571966
10188,5276.725109989769,5247.665270830825,3.0,2.0,1.0,1.0,-29.05983915894467
10189,5268.573227787132,5276.25639075107,2.0,2.0,1.0,1.0,7.68316296393823
10190,5249.060238708513,5285.894803307651,2.0,3.0,1.0,1.0,36.8345645991385
10191,5264.35863810261,5260.95594470785,3.0,3.0,1.0,1.0,-3.402693394759808
10192,5261.56343459144,5270.956921485736,2.0,2.0,1.0,1.0,9.393486894296075
10193,5268.911323045835,5263.268002342605,3.0,3.0,1.0,1.0,-5.643320703230529
10194,5262.787860532231,5264.02948982849,2.0,2.0,1.0,1.0,1.2416292962589068
10195,5251.4415816099645,5262.0444962883,2.0,2.0,1.0,1.0,10.602914678335765
10196,5278.132918738504,5266.653375714214,3.0,2.0,1.0,1.0,-11.479543024289342
10197,5289.198301303046,5292.015487103041,3.0,3.0,1.0,1.0,2.817185799995059
10198,5305.608050466573,5265.311839028261,4.0,2.0,1.0,1.0,-40.29621143831264
10199,5260.060022132468,5259.4524877917975,2.0,2.0,1.0,1.0,-0.6075343406700995
10200,5269.655605167566,5277.919330347106,2.0,2.0,1.0,1.0,8.263725179539506
10201,5253.175106914284,5252.2465461368265,2.0,2.0,1.0,1.0,-0.9285607774572782
10202,5239.397343158555,5250.8727861982015,2.0,2.0,1.0,1.0,11.475443039646962
10203,5250.484742322459,5250.204634758387,1.0,1.0,1.0,1.0,-0.2801075640718409
10204,5273.647842860364,5275.139007948353,3.0,3.0,1.0,1.0,1.49116508798852
10205,5306.864563620139,5304.6536941277,4.0,4.0,1.0,1.0,-2.2108694924390875
10206,5261.413394541499,5303.214197633256,3.0,3.0,1.0,1.0,41.80080309175719
10207,5277.941065749921,5273.044058375397,3.0,2.0,1.0,1.0,-4.897007374524037
10208,5349.346559611153,5365.737409087056,5.0,6.0,1.0,1.0,16.39084947590345
10209,5309.1458037073,5301.297936676359,4.0,4.0,1.0,1.0,-7.847867030940506
10210,5259.931399375496,5267.347068821068,2.0,2.0,1.0,1.0,7.415669445572348
10211,5244.873571781245,5249.697250253126,2.0,2.0,1.0,1.0,4.823678471881067
10212,5271.002515379325,5270.548854992675,3.0,3.0,1.0,1.0,-0.45366038664997177
10213,5319.139276599875,5272.377098287529,3.0,3.0,1.0,1.0,-46.762178312345895
10214,5251.514232137734,5269.747200634357,1.0,1.0,1.0,1.0,18.23296849662256
10215,5273.859352697748,5277.062408040025,1.0,1.0,1.0,1.0,3.203055342276457
10216,5273.940480964008,5302.295308888241,3.0,3.0,1.0,1.0,28.354827924233177
10217,5260.081499497636,5257.75707443196,3.0,2.0,1.0,1.0,-2.3244250656762233
10218,5316.240297278184,5308.332914505503,4.0,4.0,1.0,1.0,-7.9073827726806485
10219,5313.568313402444,5314.4910428003595,4.0,4.0,1.0,1.0,0.9227293979156457
10220,5268.698501049589,5253.275814961807,1.0,2.0,1.0,1.0,-15.422686087782495
10221,5251.332160799066,5253.295570928176,2.0,2.0,1.0,1.0,1.9634101291103434
10222,5284.359075784623,5332.55286521369,3.0,3.0,1.0,1.0,48.19378942906678
10223,5252.774172389503,5253.8196108250795,2.0,2.0,1.0,1.0,1.0454384355762159
10224,5332.199640395716,5280.548257533352,3.0,3.0,1.0,1.0,-51.6513828623647
10225,5267.130864714743,5276.188400473142,2.0,2.0,1.0,1.0,9.057535758398444
10226,5271.829968059758,5272.553043539016,3.0,3.0,1.0,1.0,0.7230754792572043
10227,5254.782656471044,5252.425725882564,2.0,2.0,1.0,1.0,-2.3569305884802816
10228,5290.027330521151,5287.1084321861235,3.0,2.0,1.0,1.0,-2.918898335027734
10229,5295.6783075878575,5300.035203333089,3.0,3.0,1.0,1.0,4.356895745231668
10230,5255.815898510393,5274.15674192298,1.0,1.0,1.0,1.0,18.340843412586764
10231,5263.9179368513915,5259.484299959442,3.0,3.0,1.0,1.0,-4.433636891949391
10232,5239.112475798507,5243.663429901431,2.0,2.0,1.0,1.0,4.550954102924152
10233,5299.935764580764,5299.846517472022,3.0,3.0,1.0,1.0,-0.08924710874180164
10234,5241.718718973914,5245.467112495187,1.0,1.0,1.0,1.0,3.748393521273101
10235,5294.241869587008,5298.695173936241,3.0,3.0,1.0,1.0,4.453304349232894
10236,5280.009812782559,5280.967987408068,3.0,3.0,1.0,1.0,0.9581746255098551
10237,5289.0006326717585,5318.550677511335,3.0,4.0,1.0,1.0,29.550044839576913
10238,5274.315641580976,5247.313352890228,3.0,1.0,1.0,1.0,-27.002288690748173
10239,5267.701274618777,5352.91721518694,2.0,4.0,1.0,1.0,85.2159405681632
10240,5297.901448289818,5302.0215397690545,4.0,4.0,1.0,1.0,4.12009147923618
10241,5298.319079425565,5296.8938682544,4.0,4.0,1.0,1.0,-1.4252111711648467
10242,5327.7197910769155,5304.817243728104,4.0,3.0,1.0,1.0,-22.902547348811822
10243,5296.627834160018,5306.613750564939,2.0,4.0,1.0,1.0,9.985916404921227
10244,5288.652989504316,5289.530703708558,3.0,3.0,1.0,1.0,0.8777142042417836
10245,5275.576213196492,5251.020243423834,2.0,2.0,1.0,1.0,-24.5559697726585
10246,5249.119200087625,5250.479708923052,2.0,2.0,1.0,1.0,1.3605088354270265
10247,5236.623317233986,5273.773740796263,1.0,3.0,1.0,1.0,37.150423562276956
10248,5266.782852715833,5271.5689341186635,2.0,2.0,1.0,1.0,4.78608140283086
10249,5280.063519330006,5277.099023805257,3.0,3.0,1.0,1.0,-2.9644955247485996
10250,5278.109542681547,5282.383898265288,3.0,3.0,1.0,1.0,4.274355583740544
10251,5265.851452962575,5262.090336005291,3.0,2.0,1.0,1.0,-3.7611169572846848
10252,5252.474422316122,5249.332708683831,2.0,2.0,1.0,1.0,-3.141713632291612
10253,5259.091677517081,5259.091677517081,3.0,3.0,1.0,1.0,0.0
10254,5244.980382071179,5257.048440655697,1.0,1.0,1.0,1.0,12.06805858451844
10255,5249.007078958343,5272.559698384813,2.0,3.0,1.0,1.0,23.55261942646939
10256,5232.988260803424,5276.0593126332815,1.0,2.0,1.0,1.0,43.071051829857424
10257,5261.771388296246,5259.150186490035,3.0,3.0,1.0,1.0,-2.621201806211502
10258,5263.512678939914,5265.960124554292,3.0,3.0,1.0,1.0,2.4474456143780117
10259,5288.870713080959,5289.7211830922215,2.0,2.0,1.0,1.0,0.8504700112625869
10260,5303.292105147462,5308.957535113566,3.0,3.0,1.0,1.0,5.665429966104057
10261,5254.23187093733,5253.551780190468,3.0,3.0,1.0,1.0,-0.6800907468623336
10262,5270.466059577441,5274.715715616653,2.0,2.0,1.0,1.0,4.249656039211914
10263,5282.661784147566,5277.1063864857515,3.0,2.0,1.0,1.0,-5.555397661814823
10264,5258.954919546705,5262.5996191114,3.0,3.0,1.0,1.0,3.644699564694747
10265,5250.574829349407,5262.120954448494,3.0,1.0,1.0,1.0,11.546125099086566
10266,5260.96048287342,5261.879908048426,2.0,2.0,1.0,1.0,0.9194251750059266
10267,5234.744052919657,5240.953454044483,1.0,2.0,1.0,1.0,6.20940112482549
10268,5263.9068647583435,5310.153882802347,3.0,3.0,1.0,1.0,46.2470180440032
10269,5282.357028829018,5302.503952254538,3.0,4.0,1.0,1.0,20.146923425519162
10270,5302.890774041061,5287.94448018555,3.0,3.0,1.0,1.0,-14.946293855511612
10271,5296.792163120546,5296.788619267581,4.0,4.0,1.0,1.0,-0.0035438529648672557
10272,5261.315959549639,5261.850318067218,3.0,2.0,1.0,1.0,0.5343585175787666
10273,5260.430459533707,5269.35965112998,2.0,1.0,1.0,1.0,8.929191596273085
10274,5259.04862956122,5258.492094525006,3.0,3.0,1.0,1.0,-0.5565350362139725
10275,5318.637284292743,5286.434131862114,3.0,2.0,1.0,1.0,-32.203152430629416
10276,5260.654025099204,5263.575098997431,3.0,1.0,1.0,1.0,2.921073898227405
10277,5275.8238274570585,5255.60928195522,3.0,3.0,1.0,1.0,-20.214545501838984
10278,5283.040807835904,5250.926159872426,3.0,2.0,1.0,1.0,-32.11464796347809
10279,5239.272949585802,5240.455408898473,2.0,2.0,1.0,1.0,1.1824593126711989
10280,5263.793643216631,5286.887743190376,2.0,3.0,1.0,1.0,23.09409997374496
10281,5292.045144780081,5279.424065002665,4.0,3.0,1.0,1.0,-12.621079777415616
10282,5273.675385027794,5273.675385027794,3.0,3.0,1.0,1.0,0.0
10283,5247.955754987092,5277.690956929277,2.0,3.0,1.0,1.0,29.735201942184176
10284,5331.416176452104,5352.97164313925,4.0,4.0,1.0,1.0,21.55546668714578
10285,5275.785180972843,5281.041140187637,3.0,2.0,1.0,1.0,5.2559592147945295
10286,5283.822467766466,5281.101268775168,3.0,3.0,1.0,1.0,-2.7211989912975696
10287,5265.225174281584,5274.2431500202665,3.0,3.0,1.0,1.0,9.017975738682253
10288,5282.069531981397,5278.002193355906,3.0,3.0,1.0,1.0,-4.067338625491175
10289,5264.184583114988,5285.560910733011,3.0,3.0,1.0,1.0,21.376327618023424
10290,5240.416182797861,5257.692039141518,2.0,2.0,1.0,1.0,17.275856343656415
10291,5285.840769466742,5293.132948517056,3.0,2.0,1.0,1.0,7.292179050314189
10292,5257.970069463238,5260.115486976134,1.0,1.0,1.0,1.0,2.1454175128956194
10293,5317.663686718977,5304.758115692917,4.0,3.0,1.0,1.0,-12.905571026059988
10294,5291.547479537465,5307.056841317788,4.0,3.0,1.0,1.0,15.509361780323161
10295,5264.758198798659,5263.017668178315,3.0,3.0,1.0,1.0,-1.740530620343634
10296,5254.056911883164,5256.702544785464,1.0,1.0,1.0,1.0,2.645632902300349
10297,5262.770472441648,5265.778964503648,3.0,3.0,1.0,1.0,3.0084920620001867
10298,5268.298371964142,5267.659276824426,3.0,3.0,1.0,1.0,-0.6390951397152094
10299,5252.891613129179,5254.29541939218,2.0,1.0,1.0,1.0,1.4038062630006607
10300,5271.3445753933365,5274.062011848742,3.0,3.0,1.0,1.0,2.717436455405732
10301,5254.471716241795,5258.169599385479,3.0,3.0,1.0,1.0,3.697883143684521
10302,5292.995229997419,5293.0398774524165,3.0,3.0,1.0,1.0,0.04464745499717537
10303,5263.287337056087,5263.287337056087,3.0,3.0,1.0,1.0,0.0
10304,5255.637358615689,5251.712321062308,2.0,2.0,1.0,1.0,-3.9250375533811166
10305,5246.028888548916,5286.677817653339,1.0,2.0,1.0,1.0,40.64892910442268
10306,5266.236361302464,5268.908691708937,2.0,2.0,1.0,1.0,2.6723304064735203
10307,5259.262700878236,5254.01832514676,2.0,2.0,1.0,1.0,-5.244375731475884
10308,5284.680940313823,5284.49628971804,3.0,3.0,1.0,1.0,-0.18465059578284126
10309,5288.868024091808,5265.472191262353,3.0,1.0,1.0,1.0,-23.395832829455685
10310,5287.124241058701,5301.471007300257,3.0,4.0,1.0,1.0,14.346766241555997
10311,5302.038005541688,5295.324589624007,3.0,4.0,1.0,1.0,-6.713415917681232
10312,5291.252673184635,5285.945852668768,3.0,3.0,1.0,1.0,-5.3068205158670025
10313,5278.020797770503,5274.852793747413,3.0,3.0,1.0,1.0,-3.1680040230903614
10314,5353.652888839303,5352.96327794579,5.0,5.0,1.0,1.0,-0.689610893513418
10315,5276.125838779816,5280.706884793839,2.0,2.0,1.0,1.0,4.5810460140228315
