seed,mdp_time_s,ppo_time_s,mdp_finish,ppo_finish,mdp_legal,ppo_legal,ppo_minus_mdp_time_s
10316,5265.482435343573,5265.006458734725,2.0,2.0,1.0,1.0,-0.4759766088482138
10317,5311.632767947301,5308.989385465696,4.0,4.0,1.0,1.0,-2.643382481604931
10318,5342.869267436581,5282.57609343791,4.0,3.0,1.0,1.0,-60.29317399867159
10319,5312.780461989096,5269.197291385776,4.0,3.0,1.0,1.0,-43.58317060331956
10320,5262.691909277477,5260.941262285628,2.0,2.0,1.0,1.0,-1.750646991848953
10321,5304.267948804717,5301.036576940692,2.0,2.0,1.0,1.0,-3.2313718640252773
10322,5301.115269392401,5316.596414406177,4.0,4.0,1.0,1.0,15.481145013775858
10323,5249.742632575584,5249.742632575584,2.0,2.0,1.0,1.0,0.0
10324,5275.215855571302,5277.053544136716,1.0,1.0,1.0,1.0,1.837688565413373
10325,5290.102481201613,5278.758863744788,3.0,3.0,1.0,1.0,-11.343617456825086
10326,5254.074638135987,5287.650400020226,2.0,3.0,1.0,1.0,33.575761884239
10327,5276.801863793131,5269.181784906834,3.0,3.0,1.0,1.0,-7.620078886297051
10328,5289.8169686033325,5304.887388072471,4.0,4.0,1.0,1.0,15.07041946913887
10329,5302.59832699768,5273.662307660088,4.0,3.0,1.0,1.0,-28.93601933759146
10330,5289.663352898437,5285.273069262281,3.0,3.0,1.0,1.0,-4.3902836361558
10331,5242.753838452288,5297.7448251513215,1.0,3.0,1.0,1.0,54.99098669903378
10332,5251.549174289259,5253.347992203275,2.0,2.0,1.0,1.0,1.7988179140156717
10333,5262.694811799024,5245.389838232819,3.0,2.0,1.0,1.0,-17.304973566205263
10334,5277.799691943385,5274.711944426123,3.0,3.0,1.0,1.0,-3.0877475172619597
10335,5283.560080545591,5280.180898774778,3.0,3.0,1.0,1.0,-3.3791817708124654
10336,5292.4962355970665,5353.537240056024,2.0,3.0,1.0,1.0,61.041004458957104
10337,5249.796497752743,5251.0534106322775,2.0,2.0,1.0,1.0,1.256912879534866
10338,5259.076010880409,5260.87851744066,3.0,3.0,1.0,1.0,1.8025065602514587
10339,5271.085956137989,5271.350654200405,3.0,3.0,1.0,1.0,0.2646980624158459
10340,5262.534339147122,5263.92968677399,2.0,3.0,1.0,1.0,1.3953476268679879
10341,5276.038988829273,5272.753208303799,3.0,3.0,1.0,1.0,-3.2857805254743653
10342,5271.7328301768985,5245.5562114875565,3.0,1.0,1.0,1.0,-26.17661868934192
10343,5279.105960981917,5275.8162146138775,3.0,3.0,1.0,1.0,-3.289746368039232
10344,5314.897190248695,5282.649287214867,3.0,3.0,1.0,1.0,-32.24790303382724
10345,5259.587349360211,5253.575075346665,3.0,2.0,1.0,1.0,-6.01227401354663
10346,5298.355104712114,5301.111884820879,3.0,3.0,1.0,1.0,2.7567801087652697
10347,5280.612165063676,5298.788142346126,3.0,3.0,1.0,1.0,18.17597728244982
10348,5268.316414994765,5251.9184997968905,2.0,3.0,1.0,1.0,-16.39791519787468
10349,5289.730487810057,5292.7516293612825,3.0,3.0,1.0,1.0,3.02114155122581
10350,5285.524694660667,5312.248730104225,3.0,4.0,1.0,1.0,26.724035443558023
10351,5272.988697041455,5272.574282630293,3.0,3.0,1.0,1.0,-0.4144144111623973
10352,5250.020547160854,5282.0424541892135,1.0,1.0,1.0,1.0,32.02190702835924
10353,5272.601144189541,5292.277001451373,3.0,3.0,1.0,1.0,19.67585726183188
10354,5286.39979252264,5271.282287025442,4.0,3.0,1.0,1.0,-15.11750549719818
10355,5244.812057719516,5240.1918027195115,2.0,2.0,1.0,1.0,-4.620255000004363
10356,5284.204520625418,5274.713962305354,3.0,3.0,1.0,1.0,-9.490558320064338
10357,5282.941660266725,5284.75239244851,2.0,2.0,1.0,1.0,1.8107321817851698
10358,5290.094384515908,5289.329712490953,3.0,3.0,1.0,1.0,-0.7646720249549617
10359,5301.438258430793,5338.111589090658,4.0,3.0,1.0,1.0,36.673330659864405
10360,5270.902368185382,5258.012819041933,2.0,3.0,1.0,1.0,-12.889549143449585
10361,5258.200069452672,5280.345350260439,2.0,3.0,1.0,1.0,22.14528080776654
10362,5313.512083958618,5338.084552223883,3.0,5.0,1.0,1.0,24.572468265265343
10363,5309.695143354016,5306.3517890419635,3.0,3.0,1.0,1.0,-3.3433543120527247
10364,5276.68564435829,5271.511413479378,3.0,3.0,1.0,1.0,-5.174230878912567
10365,5252.478417739169,5281.68775147173,2.0,2.0,1.0,1.0,29.20933373256048
10366,5256.7608370732705,5260.590738684988,3.0,3.0,1.0,1.0,3.829901611717105
10367,5263.370481813825,5293.496484027071,1.0,2.0,1.0,1.0,30.126002213246466
10368,5275.101507275593,5313.9995279116765,3.0,4.0,1.0,1.0,38.89802063608386
10369,5284.535755652754,5283.972848562286,3.0,3.0,1.0,1.0,-0.5629070904678883
10370,5285.28416673898,5287.51235392633,2.0,2.0,1.0,1.0,2.2281871873501586
10371,5253.612418790159,5278.921371666201,2.0,1.0,1.0,1.0,25.308952876041985
10372,5256.7162465275205,5297.281739808152,3.0,3.0,1.0,1.0,40.56549328063193
10373,5358.510811688218,5299.746487500321,6.0,4.0,1.0,1.0,-58.76432418789773
10374,5259.532573497439,5292.296751200187,2.0,2.0,1.0,1.0,32.764177702747475
10375,5288.582532794973,5287.0573348517,4.0,3.0,1.0,1.0,-1.5251979432732696
10376,5244.029964531973,5257.978708056417,2.0,2.0,1.0,1.0,13.94874352444458
10377,5286.1867069257905,5275.481968861755,3.0,3.0,1.0,1.0,-10.704738064035155
10378,5271.9036461398055,5264.601416695266,2.0,2.0,1.0,1.0,-7.30222944453908
10379,5251.603577651804,5298.743655029152,2.0,3.0,1.0,1.0,47.14007737734846
10380,5338.76199586317,5296.734216767197,4.0,3.0,1.0,1.0,-42.02777909597353
10381,5256.682071114424,5260.034102623783,1.0,1.0,1.0,1.0,3.3520315093592217
10382,5276.341513963371,5276.030964047961,3.0,3.0,1.0,1.0,-0.3105499154098652
10383,5269.230759851839,5345.977656131676,3.0,6.0,1.0,1.0,76.74689627983662
10384,5255.711955893945,5252.154118977765,2.0,3.0,1.0,1.0,-3.55783691617944
10385,5292.9530435052975,5288.379123221648,2.0,2.0,1.0,1.0,-4.573920283649386
10386,5244.127037281937,5257.162226978725,1.0,1.0,1.0,1.0,13.035189696787711
10387,5256.929641549635,5267.900249686991,1.0,1.0,1.0,1.0,10.970608137356066
10388,5256.403565542723,5260.043538551859,2.0,1.0,1.0,1.0,3.6399730091352467
10389,5291.392276851828,5287.688429843878,3.0,2.0,1.0,1.0,-3.703847007949662
10390,5272.014894131526,5272.254547073536,3.0,3.0,1.0,1.0,0.23965294201025245
10391,5277.42630608752,5247.912374956682,3.0,3.0,1.0,1.0,-29.5139311308385
10392,5281.084206152501,5272.77557670795,3.0,2.0,1.0,1.0,-8.308629444551116
10393,5250.506434229605,5266.347294420839,2.0,2.0,1.0,1.0,15.840860191234242
10394,5253.283419945767,5284.116025799067,2.0,2.0,1.0,1.0,30.832605853300265
10395,5265.74541800614,5259.051279275706,3.0,3.0,1.0,1.0,-6.694138730434133
10396,5280.722994901753,5288.371672667619,2.0,3.0,1.0,1.0,7.648677765866523
10397,5277.999358320558,5260.773105852584,1.0,1.0,1.0,1.0,-17.22625246797361
10398,5272.083102757055,5267.89335623077,3.0,2.0,1.0,1.0,-4.18974652628458
10399,5289.877748405323,5289.429526196454,4.0,4.0,1.0,1.0,-0.44822220886817377
10400,5271.346469266445,5282.281748323382,3.0,3.0,1.0,1.0,10.935279056937361
10401,5274.289115268824,5284.9003871437235,3.0,3.0,1.0,1.0,10.611271874899103
10402,5274.117419277922,5314.203173993456,2.0,3.0,1.0,1.0,40.08575471553468
10403,5253.287089982757,5265.7790237199315,2.0,1.0,1.0,1.0,12.491933737174804
10404,5269.072335202888,5267.560155653405,3.0,3.0,1.0,1.0,-1.512179549483335
10405,5239.24833969343,5249.342157588041,2.0,2.0,1.0,1.0,10.093817894610766
10406,5247.579597619539,5252.885104489967,1.0,1.0,1.0,1.0,5.305506870427962
10407,5289.816740821856,5289.934194342833,3.0,3.0,1.0,1.0,0.11745352097659634
10408,5255.246728928227,5259.169062196402,2.0,2.0,1.0,1.0,3.9223332681749525
10409,5276.848482754206,5272.953193266675,3.0,2.0,1.0,1.0,-3.895289487531045
10410,5308.830580805011,5272.356973428521,4.0,2.0,1.0,1.0,-36.47360737648978
10411,5289.662520238416,5312.678959939391,3.0,4.0,1.0,1.0,23.016439700974843
10412,5258.010305818887,5269.5814182435015,2.0,2.0,1.0,1.0,11.571112424614512
10413,5305.938039753952,5260.0883368934265,4.0,3.0,1.0,1.0,-45.84970286052521
10414,5248.441173784046,5249.434832317487,1.0,1.0,1.0,1.0,0.9936585334407937
10415,5252.394021615078,5255.863473700343,2.0,2.0,1.0,1.0,3.4694520852654023
10416,5270.172214780449,5263.052865257216,2.0,2.0,1.0,1.0,-7.119349523233723
10417,5321.634148091887,5335.336097094106,3.0,5.0,1.0,1.0,13.701949002218498
10418,5281.328376610239,5284.881945503962,3.0,3.0,1.0,1.0,3.5535688937234227
10419,5249.943816925178,5279.149908074694,2.0,1.0,1.0,1.0,29.206091149516396
10420,5245.076335972975,5241.834012674769,2.0,2.0,1.0,1.0,-3.242323298206429
10421,5249.031225281884,5248.724874133136,2.0,2.0,1.0,1.0,-0.3063511487480355
10422,5299.570109054004,5261.572999987881,3.0,2.0,1.0,1.0,-37.9971090661229
10423,5341.7188926956915,5279.472021694273,4.0,2.0,1.0,1.0,-62.246871001418185
10424,5342.580183921105,5342.42633688656,5.0,4.0,1.0,1.0,-0.1538470345449241
10425,5262.614279191703,5262.690705310493,2.0,2.0,1.0,1.0,0.07642611879055039
10426,5249.945468511243,5253.06229651276,3.0,3.0,1.0,1.0,3.116828001517206
10427,5265.946173377858,5262.9705229468855,2.0,3.0,1.0,1.0,-2.975650430972564
10428,5266.759484354548,5262.830544517598,3.0,3.0,1.0,1.0,-3.928939836949212
10429,5253.684228598834,5257.0462944438505,3.0,3.0,1.0,1.0,3.362065845016332
10430,5298.124203471194,5296.271264216375,3.0,3.0,1.0,1.0,-1.8529392548189207
10431,5287.946779334742,5258.936833038504,3.0,2.0,1.0,1.0,-29.009946296238013
10432,5254.0691738563155,5248.451744451802,2.0,1.0,1.0,1.0,-5.617429404513132
10433,5287.133990542563,5270.426868099926,3.0,1.0,1.0,1.0,-16.70712244263723
10434,5261.686301316317,5256.430291027713,3.0,3.0,1.0,1.0,-5.256010288604557
10435,5254.304316140608,5264.8866586998165,2.0,1.0,1.0,1.0,10.582342559208882
10436,5279.707171096241,5275.980876237586,3.0,3.0,1.0,1.0,-3.72629485865491
10437,5249.527799991957,5250.2463232659,2.0,2.0,1.0,1.0,0.7185232739429921
10438,5246.283183324615,5259.05802128884,1.0,1.0,1.0,1.0,12.774837964225298
10439,5299.400739859061,5323.55866037558,3.0,3.0,1.0,1.0,24.15792051651897
10440,5288.133279241848,5282.606331429923,3.0,3.0,1.0,1.0,-5.526947811925311
10441,5287.281742948603,5275.208240327111,3.0,2.0,1.0,1.0,-12.07350262149248
10442,5289.603902805796,5284.604054357147,3.0,3.0,1.0,1.0,-4.999848448648663
10443,5301.418408162402,5263.093613515328,3.0,2.0,1.0,1.0,-38.32479464707376
10444,5317.246946793263,5294.352177826038,4.0,4.0,1.0,1.0,-22.89476896722499
10445,5250.608209257134,5266.381443494673,1.0,1.0,1.0,1.0,15.773234237538418
10446,5274.13857933389,5242.141656261069,3.0,2.0,1.0,1.0,-31.99692307282112
10447,5264.486160880645,5260.475802474705,3.0,3.0,1.0,1.0,-4.010358405939769
10448,5278.339471997716,5279.062135234824,3.0,3.0,1.0,1.0,0.7226632371084634
10449,5324.0800675062965,5317.970444827182,5.0,4.0,1.0,1.0,-6.109622679114182
10450,5247.884083707853,5294.729588087758,1.0,2.0,1.0,1.0,46.845504379904924
10451,5294.192782970241,5293.240707760146,4.0,4.0,1.0,1.0,-0.952075210095245
10452,5260.09537658134,5256.63010363774,3.0,3.0,1.0,1.0,-3.465272943600212
10453,5284.325547631585,5279.071962411828,3.0,3.0,1.0,1.0,-5.253585219757042
10454,5255.637065773115,5259.404228568869,1.0,1.0,1.0,1.0,3.7671627957543024
10455,5302.296490034785,5288.2717475291665,4.0,3.0,1.0,1.0,-14.024742505618633
10456,5245.746715962872,5263.357317064883,1.0,1.0,1.0,1.0,17.61060110201106
10457,5275.796081583638,5276.845756976954,3.0,3.0,1.0,1.0,1.0496753933166474
10458,5230.137466364782,5235.950460343685,1.0,1.0,1.0,1.0,5.8129939789032505
10459,5268.631757437287,5262.534621632661,3.0,3.0,1.0,1.0,-6.097135804626305
10460,5241.198491158751,5250.165277719615,2.0,2.0,1.0,1.0,8.96678656086442
10461,5271.640237983973,5269.696724078583,3.0,3.0,1.0,1.0,-1.943513905389409
10462,5279.011421849656,5260.902516418604,2.0,3.0,1.0,1.0,-18.108905431051426
10463,5242.185160370889,5272.8927553646545,2.0,3.0,1.0,1.0,30.70759499376527
10464,5313.7956849348275,5282.466312306741,4.0,3.0,1.0,1.0,-31.329372628086276
10465,5243.441581031227,5243.424139466236,2.0,2.0,1.0,1.0,-0.01744156499080418
10466,5298.6462625342,5300.057111623142,4.0,4.0,1.0,1.0,1.4108490889420864
10467,5249.235086627378,5262.7492476960015,1.0,1.0,1.0,1.0,13.514161068623253
10468,5259.8117378452025,5262.320749047912,3.0,3.0,1.0,1.0,2.509011202709189
10469,5295.113163226971,5285.456902971479,2.0,2.0,1.0,1.0,-9.656260255491361
10470,5325.923332465281,5277.828828125661,3.0,3.0,1.0,1.0,-48.09450433962047
10471,5253.552067011514,5246.3775148228115,3.0,2.0,1.0,1.0,-7.174552188702364
10472,5255.495148487061,5255.118494165762,2.0,2.0,1.0,1.0,-0.3766543212987017
10473,5255.471554118752,5302.227634630888,3.0,3.0,1.0,1.0,46.75608051213658
10474,5303.628143042532,5303.652928553974,4.0,4.0,1.0,1.0,0.024785511441223207
10475,5258.635922796222,5259.731201923917,2.0,2.0,1.0,1.0,1.0952791276949938
10476,5265.588251375869,5262.936798743097,2.0,2.0,1.0,1.0,-2.651452632771907
10477,5291.213775501726,5302.030948926699,3.0,4.0,1.0,1.0,10.81717342497359
10478,5264.406645021408,5271.430384683323,3.0,2.0,1.0,1.0,7.023739661914988
10479,5271.294764752596,5268.564055690618,3.0,3.0,1.0,1.0,-2.7307090619779046
10480,5248.213714270819,5252.394597035137,1.0,1.0,1.0,1.0,4.180882764318085
10481,5326.295648079255,5326.935086966852,5.0,4.0,1.0,1.0,0.6394388875969526
10482,5266.556460352246,5267.89049986464,3.0,1.0,1.0,1.0,1.3340395123941562
10483,5293.196834973486,5293.676721463515,3.0,3.0,1.0,1.0,0.479886490028548
10484,5296.241047067814,5282.3549157361995,4.0,3.0,1.0,1.0,-13.886131331614706
10485,5364.877707224662,5366.6574485534775,6.0,5.0,1.0,1.0,1.779741328815362
10486,5302.908818802988,5324.569098459308,4.0,3.0,1.0,1.0,21.6602796563202
10487,5290.342404033172,5284.579746825398,3.0,3.0,1.0,1.0,-5.762657207774282
10488,5259.7227961572235,5264.925692318064,2.0,2.0,1.0,1.0,5.202896160840282
10489,5266.262470811888,5269.0722943355,2.0,3.0,1.0,1.0,2.809823523612067
10490,5272.600811121853,5274.05372777177,2.0,3.0,1.0,1.0,1.452916649916915
10491,5253.50784175744,5274.1308416160555,3.0,3.0,1.0,1.0,20.622999858615913
10492,5318.60727917232,5314.858872294198,4.0,4.0,1.0,1.0,-3.748406878122296
10493,5255.386087131164,5263.57063386187,1.0,2.0,1.0,1.0,8.184546730706643
10494,5357.3583135308845,5365.2021721244455,6.0,5.0,1.0,1.0,7.843858593560981
10495,5293.730876068135,5279.946010503801,3.0,3.0,1.0,1.0,-13.784865564334723
10496,5295.886891122542,5262.4430980217885,3.0,2.0,1.0,1.0,-33.44379310075328
10497,5278.009005271752,5274.6739249645,4.0,3.0,1.0,1.0,-3.3350803072526105
10498,5292.15635865356,5287.50085734585,4.0,4.0,1.0,1.0,-4.655501307710438
10499,5246.941998133723,5255.717167501799,2.0,2.0,1.0,1.0,8.775169368075694
AGGREGATE,5275.476835318094,5276.977590091558,2.664,2.574,1.0,1.0,1.5007547734639866
